	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
127	..PEG	1499088034.610	444	537	1499088050.776	116	662	1499088052.528	106	931
128	..PEG	1499088034.643	444	535	1499088050.81	117	646	1499088052.562	106	931
129	..PEG	1499088034.677	438	544	1499088050.842	118	630	1499088052.596	106	931
130	..PEG	1499088034.711	624	500	1499088050.875	119	614	1499088052.63	106	931
131	..PEG	1499088034.744	773	508	1499088050.909	120	598	1499088052.664	106	931
132	..PEG	1499088034.777	782	499	1499088050.942	121	582	1499088052.698	106	931
133	..PEG	1499088034.810	783	498	1499088050.975	122	566	1499088052.732	106	931
134	..PEG	1499088034.843	786	508	1499088051.009	123	550	1499088052.766	106	931
135	..PEG	1499088034.877	784	502	1499088051.043	124	534	1499088052.799	106	931
136	..PEG	1499088034.910	784	505	1499088051.077	125	518	1499088052.833	106	931
137	..PEG	1499088034.943	782	509	1499088051.111	124	534	1499088052.868	106	931
138	..PEG	1499088034.976	790	488	1499088051.144	123	550	1499088052.902	106	931
139	..PEG	1499088035.010	796	497	1499088051.177	122	566	1499088052.936	106	931
140	..PEG	1499088035.044	787	497	1499088051.211	121	582	1499088052.97	106	931
141	..PEG	1499088035.077	789	491	1499088051.245	120	598	1499088053.004	106	931
142	..PEG	1499088035.110	976	440	1499088051.279	119	614	1499088053.037	106	931
143	..PEG	1499088035.144	1028	428	1499088051.313	118	630	1499088053.071	106	931
144	..PEG	1499088035.177	1033	426	1499088051.347	117	646	1499088053.104	106	931
145	..PEG	1499088035.210	1036	428	1499088051.381	116	662	1499088053.138	106	931
146	..PEG	1499088035.243	1038	432	1499088051.414	115	678	1499088053.171	106	931
147	..PEG	1499088035.276	1042	419	1499088051.448	114	694	1499088053.205	106	931
148	..PEG	1499088035.310	1045	429	1499088051.482	113	710	1499088053.239	106	931
149	..PEG	1499088035.343	1128	747	1499088051.517	112	726	1499088053.273	106	931
150	..PEG	1499088035.376	1104	955	1499088051.55	111	742	1499088053.307	106	931
151	..PEG	1499088035.410	1105	949	1499088051.584	110	758	1499088053.34	106	931
152	..PEG	1499088035.443	1108	959	1499088051.618	109	774	1499088053.374	106	931
153	..PEG	1499088035.476	1110	955	1499088051.651	108	790	1499088053.408	106	931
154	..PEG	1499088035.510	1106	954	1499088051.686	107	806	1499088053.44	106	931
155	..PEG	1499088035.543	1110	951	1499088051.719	106	822	1499088053.474	106	931
156	..PEG	1499088035.576	1102	956	1499088051.752	105	838	1499088053.507	106	931
157	..PEG	1499088035.610	1107	949	1499088051.787	104	854	1499088053.541	106	931
158	..PEG	1499088035.643	1069	927	1499088051.82	103	870	1499088053.574	106	931
159	..PEG	1499088035.676	1068	929	1499088051.854	102	886	1499088053.609	106	931
160	..PEG	1499088035.710	1066	926	1499088051.888	101	902	1499088053.643	106	931
161	..PEG	1499088035.743	1062	922	1499088051.922	101	918	1499088053.676	106	931
162	..PEG	1499088035.776	1072	923	1499088051.956	99	902	1499088053.71	100	931
163	..PEG	1499088035.810	1060	928	1499088051.989	98	886	1499088053.744	96	931
164	..PEG	1499088035.843	1081	587	1499088052.023	97	870	1499088053.778	96	931
165	..PEG	1499088035.876	1088	428	1499088052.056	96	854	1499088053.811	96	931
166	..PEG	1499088035.910	1089	429	1499088052.09	94	838	1499088053.844	96	931
167	..PEG	1499088035.942	1088	426	1499088052.124	93	822	1499088053.878	96	931
168	..PEG	1499088035.976	1087	424	1499088052.158	92	806	1499088053.912	96	931
169	..PEG	1499088036.009	1089	423	1499088052.192	91	790	1499088053.946	96	931
170	..PEG	1499088036.042	1085	427	1499088052.226	90	774	1499088053.98	96	931
171	..PEG	1499088036.076	1100	491	1499088052.26	88	758	1499088054.014	96	931
172	..PEG	1499088036.109	1136	916	1499088052.295	87	742	1499088054.047	96	931
173	..PEG	1499088036.143	1116	932	1499088052.328	86	726	1499088054.082	96	931
174	..PEG	1499088036.176	1108	932	1499088052.36	85	710	1499088054.115	96	931
175	..PEG	1499088036.209	1116	933	1499088052.394	84	694	1499088054.149	96	931
176	..PEG	1499088036.242	1106	933	1499088052.427	82	678	1499088054.182	96	931
177	..PEG	1499088036.276	1107	930	1499088052.462	81	662	1499088054.216	96	931
178	..PEG	1499088036.309	1108	932	1499088052.495	80	646	1499088054.251	96	931
179	..PEG	1499088036.342	1096	925	1499088052.528	79	630	1499088054.284	96	931
180	..PEG	1499088036.376	1099	918	1499088052.562	78	614	1499088054.317	96	931
181	..PEG	1499088036.409	1103	630	1499088052.596	76	598	1499088054.351	96	931
182	..PEG	1499088036.442	1092	497	1499088052.63	75	582	1499088054.385	96	931
